og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo
cyanorak:CK_00000106,D-3-phosphoglycerate dehydrogenase (PGDH),21,21,17,17,0,0.0
cyanorak:CK_00001095,ribosomal protein L11 methyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000016,2Fe-2S ferredoxin,21,21,17,17,0,0.0
cyanorak:CK_00001093,ribonuclease Z,21,21,17,17,0,0.0
cyanorak:CK_00001092,stage II sporulation protein D,21,21,17,17,0,0.0
cyanorak:CK_00001090,tRNA pseudouridine(55) synthase,21,21,17,17,0,0.0
cyanorak:CK_00001089,50S ribosomal protein L27,21,21,17,17,0,0.0
cyanorak:CK_00001088,50S ribosomal protein L21,21,21,17,17,0,0.0
cyanorak:CK_00001087,circadian clock protein KaiB,21,21,17,17,0,0.0
cyanorak:CK_00001086,circadian clock protein KaiC,21,21,17,17,0,0.0
cyanorak:CK_00000105,"two component sensor, signal transduction histidine kinase",21,21,17,17,0,0.0
cyanorak:CK_00001085,phosphoribosylamine--glycine ligase,21,21,17,17,0,0.0
cyanorak:CK_00001084,phosphoribosylaminoimidazolesuccinocarboxamide synthase,22,21,17,18,0,0.0
cyanorak:CK_00001083,outer membrane protein insertion porin family,21,21,17,17,0,0.0
cyanorak:CK_00001082,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase,21,21,17,17,0,0.0
cyanorak:CK_00001081,beta-hydroxy-acyl-(acyl-carrier-protein) dehydratase (DH),21,21,17,17,0,0.0
cyanorak:CK_00001080,acyl-[acyl-carrier-protein]-UDP-N- acetylglucosamine O-acyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00001079,lipid-A-disaccharide synthase,21,21,17,17,0,0.0
cyanorak:CK_00001078,peptide methionine sulfoxide reductase,21,21,17,17,0,0.0
cyanorak:CK_00001077,leucine aminopeptidase,21,21,17,17,0,0.0
cyanorak:CK_00001076,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00001075,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00001074,tyrosyl-tRNA synthetase,21,21,17,17,0,0.0
cyanorak:CK_00001073,orotidine 5-phosphate decarboxylase,21,21,17,17,0,0.0
cyanorak:CK_00001072,glycerol-3-phosphate acyltransferase (GPAT),21,21,17,17,0,0.0
cyanorak:CK_00001071,conserved hypothetical protein (DUF3086),21,21,17,17,0,0.0
cyanorak:CK_00001070,conserved hypothetical protein (DUF3119),21,21,17,17,0,0.0
cyanorak:CK_00001069,"ABC-type transport system, membrane component",21,21,17,17,0,0.0
cyanorak:CK_00000074,glucose transporter,21,21,17,17,0,0.0
cyanorak:CK_00034984,isoamylase,21,21,17,17,0,0.0
cyanorak:CK_00001068,DNA-binding protein HU-beta,21,21,17,17,0,0.0
cyanorak:CK_00000700,adenosylcobinamide-phosphate synthase,21,21,17,17,0,0.0
cyanorak:CK_00000701,ketol-acid reductoisomerase,21,21,17,17,0,0.0
cyanorak:CK_00000006,"ATP-dependent Clp protease, protease subunit",21,21,17,17,0,0.0
cyanorak:CK_00008036,"ATP-dependent Clp protease, protease subunit",21,21,17,17,0,0.0
cyanorak:CK_00000702,uncharacterized conserved membrane TRAM and PIN domains containing protein,21,21,17,17,0,0.0
cyanorak:CK_00000704,3-methyl-2-oxobutanoate hydroxymethyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000705,cell division protein FtsZ,21,21,17,17,0,0.0
cyanorak:CK_00001237,cell division protein FtsQ,21,21,17,17,0,0.0
cyanorak:CK_00000707,D-alanine--D-alanine ligase family protein,21,21,17,17,0,0.0
cyanorak:CK_00000708,tRNA-2-methylthio-N6-dimethylallyladenosine synthase,21,21,17,17,0,0.0
cyanorak:CK_00001238,cytosine deaminase,21,21,17,17,0,0.0
cyanorak:CK_00000709,alternative glycolate dehydrogenase GlcD2,21,21,17,17,0,0.0
cyanorak:CK_00000711,bifunctional dihydrofolate synthase / folylpolyglutamate synthase,21,21,17,17,0,0.0
cyanorak:CK_00000152,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,24,21,17,20,0,0.0
cyanorak:CK_00000714,"RNA methyltransferase, TrmH family",21,21,17,17,0,0.0
cyanorak:CK_00000715,indole-3-glycerol phosphate synthase,21,21,17,17,0,0.0
cyanorak:CK_00001842,putative membrane protein,20,20,17,17,0,0.0
cyanorak:CK_00002125,nickel-type superoxide dismutase maturation protease,20,20,17,17,0,0.0
cyanorak:CK_00000716,FKBP-type peptidyl-prolyl cis-trans isomerase,21,21,17,17,0,0.0
cyanorak:CK_00000717,apolipoprotein N-acyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000718,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00001655,bifunctional NAD(P)HX epimerase / NAD(P)HX dehydratase,19,19,17,17,0,0.0
cyanorak:CK_00009058,"RNA polymerase sigma factor, type II",21,21,17,17,0,0.0
cyanorak:CK_00000153,pyruvate dehydrogenase E1 component complex alpha subunit,21,21,17,17,0,0.0
cyanorak:CK_00000149,cell division protein ZipN,21,21,17,17,0,0.0
cyanorak:CK_00000719,signal recognition particle protein,21,21,17,17,0,0.0
cyanorak:CK_00000720,30S ribosomal protein S16,21,21,17,17,0,0.0
cyanorak:CK_00000721,phosphate starvation-inducible protein,21,21,17,17,0,0.0
cyanorak:CK_00000722,uncharacterized membrane protein,21,21,17,17,0,0.0
cyanorak:CK_00000724,GTP-binding protein Era,21,21,17,17,0,0.0
cyanorak:CK_00000725,antibiotic biosynthesis monooxygenase-like domain containing protein,21,21,17,17,0,0.0
cyanorak:CK_00000726,circadian phase modifier CpmA,21,21,17,17,0,0.0
cyanorak:CK_00047176,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00001939,thiamine biosynthesis protein ThiS,21,21,17,17,0,0.0
cyanorak:CK_00000727,thiamine-phosphate pyrophosphorylase,21,21,17,17,0,0.0
cyanorak:CK_00000728,riboflavin kinase / FMN adenylyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000729,conserved membrane protein,21,21,17,17,0,0.0
cyanorak:CK_00000730,5^-nucleotidase,21,21,17,17,0,0.0
cyanorak:CK_00000731,"phenylalanine--tRNA ligase, alpha subunit",21,21,17,17,0,0.0
cyanorak:CK_00000732,ATP-NAD kinase family protein,21,21,17,17,0,0.0
cyanorak:CK_00000733,"precorrin-6Y C5,15-methyltransferase (decarboxylating)",21,21,17,17,0,0.0
cyanorak:CK_00000734,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00000735,diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase,21,21,17,17,0,0.0
cyanorak:CK_00008086,cell division protein FtsH,21,21,17,17,0,0.0
cyanorak:CK_00000737,ornithine carbamoyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000738,SOS-response transcriptional repressor,21,21,17,17,0,0.0
cyanorak:CK_00000273,UDP-glucose 6-dehydrogenase,23,21,17,19,0,0.0
cyanorak:CK_00000039,mannose-1-phosphate guanylyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00001219,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00056424,uncharacterized conserved membrane protein,21,21,17,17,0,0.0
cyanorak:CK_00000590,2-O-methyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000591,"3^(2^), 5^-bisphosphate nucleotidase",21,21,17,17,0,0.0
cyanorak:CK_00000592,polyribonucleotide nucleotidyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000593,30S ribosomal protein S14,21,21,17,17,0,0.0
cyanorak:CK_00000594,RIP metalloprotease RseP,21,21,17,17,0,0.0
cyanorak:CK_00000595,serine--tRNA ligase,21,21,17,17,0,0.0
cyanorak:CK_00000596,ATPase potentially involved in the regulation of CO2 uptake,21,21,17,17,0,0.0
cyanorak:CK_00000597,photosystem II assembly factor,21,21,17,17,0,0.0
cyanorak:CK_00000598,bacterial PH domain-containing protein,21,21,17,17,0,0.0
cyanorak:CK_00007751,50S ribosomal protein L34,21,21,17,17,0,0.0
cyanorak:CK_00053268,uncharacterized conserved lipoprotein (DUF2808),21,21,17,17,0,0.0
cyanorak:CK_00000600,chorismate mutase,21,21,17,17,0,0.0
cyanorak:CK_00000601,signal peptide peptidase SppA (protease IV),21,21,17,17,0,0.0
cyanorak:CK_00000602,eamA-like transporter family protein,21,21,17,17,0,0.0
cyanorak:CK_00008113,4-amino-4-deoxy-L-arabinose transferase and related glycosyltransferase of PMT family,21,20,17,18,0,0.0
cyanorak:CK_00001487,AEC transporter family,21,21,17,17,0,0.0
cyanorak:CK_00000992,AhpC/TSA antioxidant enzyme domain-containing protein,21,21,17,17,0,0.0
cyanorak:CK_00001833,flavodoxin,19,19,17,17,0,0.0
cyanorak:CK_00000963,conserved hypothetical protein (DUF3386),21,21,17,17,0,0.0
cyanorak:CK_00000795,methyltransferase domain protein,21,21,17,17,0,0.0
cyanorak:CK_00000929,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00000699,"glycine--tRNA ligase, alpha subunit",21,21,17,17,0,0.0
cyanorak:CK_00000068,iron deficiency-induced protein A,19,19,17,17,0,0.0
cyanorak:CK_00000687,2Fe-2S ferredoxin,21,21,17,17,0,0.0
cyanorak:CK_00000688,cobyric acid synthase,21,21,17,17,0,0.0
cyanorak:CK_00048442,septum formation protein,22,21,17,18,0,0.0
cyanorak:CK_00001031,photosystem II CP43 protein,21,21,17,17,0,0.0
cyanorak:CK_00000042,photosystem II D2 protein,25,21,17,17,0,0.0
cyanorak:CK_00001030,photosytem I complex assembly protein Ycf4,21,21,17,17,0,0.0
cyanorak:CK_00001029,cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD family protein,21,21,17,17,0,0.0
cyanorak:CK_00001028,"acetolactate synthase, small subunit",22,21,17,18,0,0.0
cyanorak:CK_00001027,epoxide hydrolase-like protein,21,21,17,17,0,0.0
cyanorak:CK_00001026,photosystem II assembly factor Ycf39,21,21,17,17,0,0.0
cyanorak:CK_00001025,translation initiation factor IF-1,21,21,17,17,0,0.0
cyanorak:CK_00001300,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00001024,"pyridine nucleotide transhydrogenase, subunit alpha1 (A1)",21,21,17,17,0,0.0
cyanorak:CK_00001023,"pyridine nucleotide transhydrogenase, subunit alpha2 (A2)",21,21,17,17,0,0.0
cyanorak:CK_00001022,pyridine nucleotide transhydrogenase beta subunit,21,21,17,17,0,0.0
cyanorak:CK_00001021,alpha/beta hydrolase,21,21,17,17,0,0.0
cyanorak:CK_00001020,1-deoxy-D-xylulose 5-phosphate reductoisomerase,21,21,17,17,0,0.0
cyanorak:CK_00055130,cysteinyl-tRNA synthetase,21,21,17,17,0,0.0
cyanorak:CK_00001019,DNA polymerase I,21,21,17,17,0,0.0
cyanorak:CK_00001018,"RND efflux pump, MFP subunit, HlyD family",21,21,17,17,0,0.0
cyanorak:CK_00001017,ribosome-binding ATPase,21,21,17,17,0,0.0
cyanorak:CK_00000739,ACR YdiU/UPF0061 family protein,21,21,17,17,0,0.0
cyanorak:CK_00000971,adenine phosphoribosyltransferase,22,21,17,18,0,0.0
cyanorak:CK_00002330,outer membrane porin,82,21,17,63,0,0.0
cyanorak:CK_00038479,methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing),22,21,17,18,0,0.0
cyanorak:CK_00000740,carotenoid isomerase,23,21,17,19,0,0.0
cyanorak:CK_00000741,two-component system response regulator RR class II (RRII)-OmpR,21,21,17,17,0,0.0
cyanorak:CK_00000743,monothiol glutaredoxin,21,21,17,17,0,0.0
cyanorak:CK_00000744,bolA-like family protein,21,21,17,17,0,0.0
cyanorak:CK_00000746,1-acyl-sn-glycerol-3-phosphate acyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000748,"exodeoxyribonuclease V (RecBCD complex), gamma subunit",21,21,17,17,0,0.0
cyanorak:CK_00001511,phospholipid methyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000749,"exodeoxyribonuclease V (RecBCD complex), beta subunit",21,21,17,17,0,0.0
cyanorak:CK_00000156,"exodeoxyribonuclease V (RecBCD complex), alpha subunit",21,21,17,17,0,0.0
cyanorak:CK_00000055,cyanobacterial RNA helicase,21,21,17,17,0,0.0
cyanorak:CK_00000750,photosystem II protein CyanoP,21,21,17,17,0,0.0
cyanorak:CK_00000751,recombination protein RecR,21,21,17,17,0,0.0
cyanorak:CK_00000031,lipoyl synthase,21,21,17,17,0,0.0
cyanorak:CK_00000754,rhodanese-like domain protein,21,21,17,17,0,0.0
cyanorak:CK_00000755,biotin synthase,21,21,17,17,0,0.0
cyanorak:CK_00000756,"di-trans,poly-cis-decaprenylcistransferase",21,21,17,17,0,0.0
cyanorak:CK_00000757,diadenylate cyclase,21,21,17,17,0,0.0
cyanorak:CK_00000758,diaminopimelate decarboxylase,21,21,17,17,0,0.0
cyanorak:CK_00001242,ribosomal-protein-alanine acetyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00008035,ATP-dependent Clp protease ATP-binding subunit ClpC,21,21,17,17,0,0.0
cyanorak:CK_00000157,glycerol dehydrogenase,21,21,17,17,0,0.0
cyanorak:CK_00000759,esterase family protein,21,21,17,17,0,0.0
cyanorak:CK_00000760,cytidine diphosphate-diacylglycerol (CDP-DG) synthase,21,21,17,17,0,0.0
cyanorak:CK_00000761,lysine decarboxylase,21,21,17,17,0,0.0
cyanorak:CK_00009006,ABC1 family protein,21,21,17,17,0,0.0
cyanorak:CK_00001437,helix-turn-helix domain-containing protein,21,21,17,17,0,0.0
cyanorak:CK_00000763,4-alpha-glucanotransferase,21,21,17,17,0,0.0
cyanorak:CK_00000764,ribose-phosphate pyrophosphokinase,21,21,17,17,0,0.0
cyanorak:CK_00000993,adaptive-response sensory kinase,21,21,17,17,0,0.0
cyanorak:CK_00000995,ferredoxin--NADP+ reductase (FNR),21,21,17,17,0,0.0
cyanorak:CK_00000996,glucose-6-phosphate 1-dehydrogenase,21,21,17,17,0,0.0
cyanorak:CK_00000997,glucose 6-phosphate dehydrogenase assembly protein,21,21,17,17,0,0.0
cyanorak:CK_00000998,"hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolysing)",21,21,17,17,0,0.0
cyanorak:CK_00000999,possible phosphatidic acid phosphatase,21,21,17,17,0,0.0
cyanorak:CK_00001000,geranylgeranyl pyrophosphate synthase,21,21,17,17,0,0.0
cyanorak:CK_00001001,"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase",21,21,17,17,0,0.0
cyanorak:CK_00001874,alpha-glycosidase,19,19,17,17,0,0.0
cyanorak:CK_00001003,2-isopropylmalate synthase,21,21,17,17,0,0.0
cyanorak:CK_00001004,alpha-glucan branching enzyme,21,21,17,17,0,0.0
cyanorak:CK_00000086,lycopene beta cyclase,21,21,17,17,0,0.0
cyanorak:CK_00000028,"DNA gyrase, A subunit",21,21,17,17,0,0.0
cyanorak:CK_00001005,inositol-5-monophosphate dehydrogenase,21,21,17,17,0,0.0
cyanorak:CK_00008028,m-type thioredoxin,21,21,17,17,0,0.0
cyanorak:CK_00000075,"imidazole glycerol phosphate synthase, HisH subunit",21,21,17,17,0,0.0
cyanorak:CK_00001008,"RNA methyltransferase, TrmH , group 1 family protein",21,21,17,17,0,0.0
cyanorak:CK_00001009,"protoporphyrin IX Mg-chelatase, subunit ChlI",21,21,17,17,0,0.0
cyanorak:CK_00001010,crossover junction endodeoxyribonuclease RuvC,21,21,17,17,0,0.0
cyanorak:CK_00001011,5-formyltetrahydrofolate cyclo-ligase,21,21,17,17,0,0.0
cyanorak:CK_00001012,sulfur acceptor for SufS cysteine desulfurase,21,21,17,17,0,0.0
cyanorak:CK_00001013,homoserine dehydrogenase,21,21,17,17,0,0.0
cyanorak:CK_00001014,peptide/nickel transport system substrate-binding protein,21,21,17,17,0,0.0
cyanorak:CK_00001015,"oligopeptide ABC transporter, membrane component",21,21,17,17,0,0.0
cyanorak:CK_00001016,alpha/beta hydrolase,21,21,17,17,0,0.0
cyanorak:CK_00000710,pentapeptide repeats family protein,21,21,17,17,0,0.0
cyanorak:CK_00001600,"ABC-type Mn2+/Zn2+ transport system, periplasmic component",21,21,17,17,0,0.0
cyanorak:CK_00000022,"ABC-type Mn2+/Zn2+ transport system, ATP-binding component",21,21,17,17,0,0.0
cyanorak:CK_00000397,zinc uptake regulator family protein,21,21,17,17,0,0.0
cyanorak:CK_00001244,"ABC-type Mn2+/Zn2+ transport system, permease component",21,21,17,17,0,0.0
cyanorak:CK_00000572,thioesterase superfamily protein,21,21,17,17,0,0.0
cyanorak:CK_00001208,FMN-binding split barrel domain-containing protein,21,21,17,17,0,0.0
cyanorak:CK_00000308,glutathione peroxidase,21,21,17,17,0,0.0
cyanorak:CK_00000369,formate-dependent phosphoribosyl glycinamide formyl transferase,21,21,17,17,0,0.0
cyanorak:CK_00000396,metallo-hydrolase/oxidoreductase,21,21,17,17,0,0.0
cyanorak:CK_00000922,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00001551,acetyltransferase family protein,21,21,17,17,0,0.0
cyanorak:CK_00000923,30S ribosomal protein S21,21,21,17,17,0,0.0
cyanorak:CK_00001257,D-glycerate 3-kinase,21,21,17,17,0,0.0
cyanorak:CK_00000194,undecaprenyl-diphosphatase,21,21,17,17,0,0.0
cyanorak:CK_00000160,peptide methionine sulfoxide reductase,21,21,17,17,0,0.0
cyanorak:CK_00008041,putative ABC multidrug efflux transporter,21,21,17,17,0,0.0
cyanorak:CK_00001091,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00000782,anthranilate phosphoribosyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000783,carbamoyl-phosphate synthase small subunit,21,21,17,17,0,0.0
cyanorak:CK_00000784,ribonuclease III domain protein,21,21,17,17,0,0.0
cyanorak:CK_00000785,23S rRNA (guanosine2251-2^-O)-methyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000786,uncharacterized conserved secreted protein (DUF1816),21,21,17,17,0,0.0
cyanorak:CK_00000161,aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A,21,21,17,17,0,0.0
cyanorak:CK_00000787,"DNA polymerase III, alpha subunit",21,21,17,17,0,0.0
cyanorak:CK_00000788,"photosystem II assembly factor, PAM68-like protein",21,21,17,17,0,0.0
cyanorak:CK_00000789,30S ribosomal protein S15,21,21,17,17,0,0.0
cyanorak:CK_00000790,holliday junction ATP-dependent DNA helicase RuvA,21,21,17,17,0,0.0
cyanorak:CK_00000791,permease of the drug/metabolite transporter (DMT) superfamily,21,21,17,17,0,0.0
cyanorak:CK_00000792,DNA primase,21,21,17,17,0,0.0
cyanorak:CK_00000918,"DNA polymerase V, subunit C",21,21,17,17,0,0.0
cyanorak:CK_00000917,"DNA polymerase V, subunit D",21,21,17,17,0,0.0
cyanorak:CK_00001271,putative SPOUT methyltransferase family protein,21,21,17,17,0,0.0
cyanorak:CK_00000914,dimethyladenosine transferase,21,21,17,17,0,0.0
cyanorak:CK_00000913,4-(cytidine 5^-diphospho)-2-C-methyl-D-erythritol kinase,21,21,17,17,0,0.0
cyanorak:CK_00036388,uncharacterized membrane protein (DUF3082),21,21,17,17,0,0.0
cyanorak:CK_00000911,pyruvate dehydrogenase E1 component beta subunit,21,21,17,17,0,0.0
cyanorak:CK_00000910,preprotein translocase SecD subunit,21,21,17,17,0,0.0
cyanorak:CK_00000909,Preprotein translocase SecF subunit,21,21,17,17,0,0.0
cyanorak:CK_00000908,"putative autoinducer 2 exporter, YhhT family",21,21,17,17,0,0.0
cyanorak:CK_00000907,photosystem II reaction centre Psb28 protein,21,21,17,17,0,0.0
cyanorak:CK_00000906,tRNA 2-selenouridine synthase,21,21,17,17,0,0.0
cyanorak:CK_00000905,ferredoxin-interacting protein Ycf53,21,21,17,17,0,0.0
cyanorak:CK_00000904,anti-sigma regulatory factor,21,21,17,17,0,0.0
cyanorak:CK_00000903,S-adenosyl-L-methionine-dependent methyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000103,"glutamine synthetase, type I",21,21,17,17,0,0.0
cyanorak:CK_00000902,alanine--glyoxylate aminotransferase,21,21,17,17,0,0.0
cyanorak:CK_00000901,cytidine and deoxycytidylate deaminase zinc-binding region family protein,21,21,17,17,0,0.0
cyanorak:CK_00000900,pyridoxal phosphate-dependent decarboxylase,21,21,17,17,0,0.0
cyanorak:CK_00000899,50S ribosome-binding GTPase family protein,21,21,17,17,0,0.0
cyanorak:CK_00000898,signal peptidase II,21,21,17,17,0,0.0
cyanorak:CK_00035024,"biotin ECF transporter, substrate component",21,21,17,17,0,0.0
cyanorak:CK_00000803,putative ABC efflux system,21,21,17,17,0,0.0
cyanorak:CK_00000804,pyruvate kinase,21,21,17,17,0,0.0
cyanorak:CK_00000805,"possible pyrophosphatase, MazG family",21,21,17,17,0,0.0
cyanorak:CK_00000806,cell division membrane protein YlmG1 (factor involved in shape determination),21,21,17,17,0,0.0
cyanorak:CK_00000807,segregation and condensation protein B,21,21,17,17,0,0.0
cyanorak:CK_00000808,threonine ammonia-lyase,21,21,17,17,0,0.0
cyanorak:CK_00047195,1-deoxy-D-xylulose-5-phosphate synthase,21,21,17,17,0,0.0
cyanorak:CK_00000809,photosystem I reaction center subunit X,22,21,17,17,0,0.0
cyanorak:CK_00000810,uncharacterized conserved membrane protein (DUF3593),21,21,17,17,0,0.0
cyanorak:CK_00000812,2-Cys peroxiredoxin,21,21,17,17,0,0.0
cyanorak:CK_00000813,50S ribosomal protein L28,21,21,17,17,0,0.0
cyanorak:CK_00000814,molecular chaperone HtpG,21,21,17,17,0,0.0
cyanorak:CK_00000164,"ATP-phosphoribosyltransferase, regulatory subunit",21,21,17,17,0,0.0
cyanorak:CK_00000815,L-myo-inositol 1-phosphate phosphatase,21,21,17,17,0,0.0
cyanorak:CK_00000816,2Fe-2S ferredoxin,21,21,17,17,0,0.0
cyanorak:CK_00008052,chaperone protein DnaK,21,21,17,17,0,0.0
cyanorak:CK_00000819,DnaJ type II chaperone protein,21,21,17,17,0,0.0
cyanorak:CK_00000820,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00000822,peptidyl-prolyl cis-trans isomerase,21,21,17,17,0,0.0
cyanorak:CK_00000823,"3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II",21,21,17,17,0,0.0
cyanorak:CK_00000824,N-acetyl-gamma-glutamyl-phosphate reductase,21,21,17,17,0,0.0
cyanorak:CK_00000825,phosphoribosylglycinamide formyltransferase,22,21,17,18,0,0.0
cyanorak:CK_00000827,glucose-6-phosphate isomerase,21,21,17,17,0,0.0
cyanorak:CK_00000829,diaminopimelate epimerase,21,21,17,17,0,0.0
cyanorak:CK_00000830,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00000831,penicillin-binding-like protein Pbp4,21,21,17,17,0,0.0
cyanorak:CK_00000832,pantetheine-phosphate adenylyltransferase,21,21,17,17,0,0.0
cyanorak:CK_00000833,flavin reductase-like domain containing protein,21,21,17,17,0,0.0
cyanorak:CK_00000834,"excinuclease UvrABC complex, endonuclease subunit",21,21,17,17,0,0.0
cyanorak:CK_00000836,PHP domain-containing protein,21,21,17,17,0,0.0
cyanorak:CK_00008103,"cobaltochelatase, CobN subunit",21,21,17,17,0,0.0
cyanorak:CK_00000837,branched-chain amino acid aminotransferase,21,21,17,17,0,0.0
cyanorak:CK_00000838,methionine synthase,21,21,17,17,0,0.0
cyanorak:CK_00000072,conserved hypothetical protein,21,21,17,17,0,0.0
cyanorak:CK_00000842,DnaJ type IV chaperone protein,21,21,17,17,0,0.0
cyanorak:CK_00000843,"phenylalanine--tRNA ligase, beta subunit",21,21,17,17,0,0.0
cyanorak:CK_00000844,30S ribosomal protein S18,21,21,17,17,0,0.0
