organism_name,locus_tag,gene_name,product,function_description,kegg_ko_id,kegg_ko_name,tcdb_family,brite_leaf,sources,gene_category,in_brite,in_kegg,in_tcdb,in_annotation
Alteromonas macleodii EZ55,EZ55_01266,putP,sodium/proline symporter PutP,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,K03307 ; K11928,"TC.SSS; solute:Na+ symporter, SSS family ; putP; sodium/proline symporter",2.A.21.2,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Amino acid metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01272,,vWA domain-containing protein,protein containing a von Willebrand factor type A (vWA) domain,K07114,yfbK; Ca-activated chloride channel homolog,1.A.13.2.2 ; 1.A.13.2.3,Pores ion channels [TC:1],brite|kegg|tcdb,Transcription,True,True,True,False
Alteromonas macleodii EZ55,EZ55_01273,batA,vWA domain-containing protein,protein containing a von Willebrand factor type A (vWA) domain,K07114,yfbK; Ca-activated chloride channel homolog,1.A.13.2.2 ; 1.A.13.2.3,Pores ion channels [TC:1],brite|kegg|tcdb,Unknown,True,True,True,False
Alteromonas macleodii EZ55,EZ55_01289,yfjD,HlyC/CorC family transporter,Plays a role in the transport of magnesium and cobalt ions,,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01290,ypjD,cytochrome C assembly family protein,"transport system, permease component",,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01291,ffh,signal recognition particle protein,"Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY. Interaction with FtsY leads to the transfer of the RNC complex to the Sec translocase for insertion into the membrane, the hydrolysis of GTP by both Ffh and FtsY, and the dissociation of the SRP-FtsY complex into the individual components",K03106,"SRP54, ffh; signal recognition particle subunit SRP54 [EC:3.6.5.4]",3.A.5.1 ; 3.A.5.2 ; 3.A.5.7 ; 3.A.5.8 ; 3.A.5.9,,tcdb|annotation,Intracellular trafficking,False,False,True,True
Alteromonas macleodii EZ55,EZ55_01298,,efflux RND transporter permease subunit,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",2.A.6.2,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01299,,efflux RND transporter periplasmic adaptor subunit,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01300,draA,ABC transporter transmembrane domain-containing protein,"COG1132 ABC-type multidrug transport system, ATPase and permease components",K06147 ; K11085,"ABCB-BAC; ATP-binding cassette, subfamily B, bacterial ; msbA; ATP-binding cassette, subfamily B, bacterial MsbA [EC:7.5.2.6]",3.A.1.106 ; 3.A.1.109 ; 3.A.1.21,ABCB-BAC subgroup,brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01308,,trimeric intracellular cation channel family protein,UPF0126 domain,,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01336,tolQ,protein TolQ,"Part of the Tol-Pal system, which plays a role in outer membrane invagination during cell division and is important for maintaining outer membrane integrity",K03562,tolQ; biopolymer transport protein TolQ,1.A.30.2.2,Pores ion channels [TC:1],brite|kegg|tcdb|annotation,Intracellular trafficking,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01337,tolR,protein TolR,"Part of the Tol-Pal system, which plays a role in outer membrane invagination during cell division and is important for maintaining outer membrane integrity",K03560,tolR; biopolymer transport protein TolR,1.A.30.2.2,Pores ion channels [TC:1],brite|kegg|tcdb|annotation,Intracellular trafficking,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01338,tolA,cell envelope integrity protein TolA,COG3064 Membrane protein involved in colicin uptake,K03646,tolA; colicin import membrane protein,2.C.1.2,Electrochemical potential-driven transporters [TC:2],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii EZ55,EZ55_01339,tolB,Tol-Pal system beta propeller repeat protein TolB,"Part of the Tol-Pal system, which plays a role in outer membrane invagination during cell division and is important for maintaining outer membrane integrity",K03641,tolB; TolB protein,2.C.1.2,Electrochemical potential-driven transporters [TC:2],brite|tcdb|annotation,Intracellular trafficking,True,False,True,True
Alteromonas macleodii EZ55,EZ55_01340,pal,peptidoglycan-associated lipoprotein Pal,"Part of the Tol-Pal system, which plays a role in outer membrane invagination during cell division and is important for maintaining outer membrane integrity",K03640,pal; peptidoglycan-associated lipoprotein,2.C.1.2,Electrochemical potential-driven transporters [TC:2],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii EZ55,EZ55_01361,,hypothetical protein,"ABC-type phosphate transport system, periplasmic component",,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01365,,efflux RND transporter permease subunit,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",2.A.6.2,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01366,,efflux RND transporter periplasmic adaptor subunit,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01368,,TonB-dependent receptor,TonB dependent receptor,K16090,fiu; catecholate siderophore receptor,1.B.14.1.11,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_01370,,efflux RND transporter permease subunit,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,,,,,annotation,Defense mechanisms,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01371,,efflux RND transporter periplasmic adaptor subunit,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01373,ymbA,PqiC family protein,ABC-type transport auxiliary lipoprotein component,K09857,pqiC; intermembrane transport lipoprotein PqiC,,Others,brite|kegg|annotation,Unknown,True,True,False,True
Alteromonas macleodii EZ55,EZ55_01374,pqiB,intermembrane transport protein PqiB,Paraquat-inducible protein B,K06192,"pqiB, letB; intermembrane transport protein PqiB/LetB",,Others,brite|kegg|annotation,Secondary metabolites,True,True,False,True
Alteromonas macleodii EZ55,EZ55_01375,pqiA,paraquat-inducible protein A,paraquat-inducible protein A,K03808,"pqiA, letA; intermembrane transport protein PqiA/LetA",,Others,brite|kegg,Unknown,True,True,False,False
Alteromonas macleodii EZ55,EZ55_01383,,TonB-dependent receptor domain-containing protein,"COG1629 Outer membrane receptor proteins, mostly Fe transport",K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_01384,SLC35B2,hypothetical protein,UDP-galactose transporter,K15276,"SLC35B2, PAPST1; solute carrier family 35 (adenosine 3^-phospho 5^-phosphosulfate transporter), member B2",2.A.7.11.2 ; 2.A.7.11.3,SLC35: Nucleoside-sugar transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01394,,calcium/sodium antiporter,COG0530 Ca2 Na antiporter,K07301,yrbG; cation:H+ antiporter,2.A.19.5,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01406,,FecCD family ABC transporter permease,Belongs to the binding-protein-dependent transport system permease family. FecCD subfamily,K02015 ; K06073,ABC.FEV.P; iron complex transport system permease protein ; btuC; vitamin B12 transport system permease protein,3.A.1.13 ; 3.A.1.14,Vitamin B12 transporter ; Iron complex transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01407,,ABC transporter ATP-binding protein,ATPases associated with a variety of cellular activities,K02013 ; K06074,ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-] ; btuD; vitamin B12 transport system ATP-binding protein [EC:7.6.2.8],3.A.1.13 ; 3.A.1.14,Vitamin B12 transporter ; Iron complex transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01409,kdpD,sensor histidine kinase,Domain of unknown function (DUF4118),K07646,"kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]",,,annotation,Signal transduction,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01411,ktrA,potassium channel family protein,COG0569 K transport systems NAD-binding component,K03499,"trkA, ktrA, ktrC; trk/ktr system potassium uptake protein",2.A.38.1 ; 2.A.38.4,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01412,ktrB,TrkH family potassium uptake protein,"COG0168 Trk-type K transport systems, membrane components",K03498,"trkH, trkG, ktrB, ktrD; trk/ktr system potassium uptake protein",2.A.38.1 ; 2.A.38.4,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01415,atmA,ABCB family ABC transporter ATP-binding protein/permease,"COG5265 ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components",K06147,"ABCB-BAC; ATP-binding cassette, subfamily B, bacterial",3.A.1.106 ; 3.A.1.109 ; 3.A.1.21,ABCB-BAC subgroup,brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01436,ybbA,ABC transporter ATP-binding protein,"ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component",K02003,ABC.CD.A; putative ABC transport system ATP-binding protein,The ATP-binding Cassette (ABC) Superfamily,Putative ABC transporter,brite|kegg|tcdb|annotation,Secondary metabolites,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01437,ybbP,ABC transporter permease,"ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component",K02004,ABC.CD.P; putative ABC transport system permease protein,The ATP-binding Cassette (ABC) Superfamily,Putative ABC transporter,brite|kegg|tcdb|annotation,Secondary metabolites,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01440,tqsA,AI-2E family transporter,AI-2E family transporter,K11744,tqsA; AI-2 transport protein TqsA,,,kegg|annotation,Unknown,False,True,False,True
Alteromonas macleodii EZ55,EZ55_01463,bamE,outer membrane protein assembly factor BamE,"Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane",K06186,"bamE, smpA; outer membrane protein assembly factor BamE",1.B.33.1,Pores ion channels [TC:1],brite|tcdb,Translation,True,False,True,False
Alteromonas macleodii EZ55,EZ55_01472,,GntP family permease,COG2610 H gluconate symporter and related permeases,,,,,annotation,Amino acid metabolism,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01473,,TonB-dependent receptor,TonB dependent receptor,K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_01476,,hybrid sensor histidine kinase/response regulator,PAS fold,,,,,annotation,Signal transduction,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01479,dnaK,molecular chaperone DnaK,Acts as a chaperone,K04043,"dnaK, HSPA9; molecular chaperone DnaK",1.A.33.1,,tcdb,Post-translational modification,False,False,True,False
Alteromonas macleodii EZ55,EZ55_01500,corC,CNNM family magnesium/cobalt transport protein CorC,Plays a role in the transport of magnesium and cobalt ions,K06189,"corC, tlyC; hemolysin (HlyC) family protein",9.A.40.1.2,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_01513,,TonB-dependent receptor plug domain-containing protein,"COG1629 Outer membrane receptor proteins, mostly Fe transport",K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_01519,alsT,alanine/glycine:cation symporter family protein,alanine symporter,K03310,"TC.AGCS; alanine or glycine:cation symporter, AGCS family",The Alanine or Glycine:Cation Symporter (AGCS) Family,,kegg|tcdb|annotation,Amino acid metabolism,False,True,True,True
Alteromonas macleodii EZ55,EZ55_01545,gcvA,transcriptional regulator GcvA,COG0583 Transcriptional regulator,K03566,"gcvA; LysR family transcriptional regulator, glycine cleavage system transcriptional activator",,,annotation,Transcription,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01552,fnt,formate/nitrite transporter family protein,COG2116 Formate nitrite family of transporters,K06212 ; K21993,focA; formate transporter ; fdhC; formate transporter,1.A.16.1.1 ; 1.A.16.1.3 ; 1.A.16.2,Pores ion channels [TC:1],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01565,gltP,dicarboxylate/amino acid:cation symporter,Belongs to the dicarboxylate amino acid cation symporter (DAACS) (TC 2.A.23) family,,,,,annotation,Intracellular trafficking,False,False,False,True
Alteromonas macleodii EZ55,EZ55_01570,crr,PTS sugar transporter subunit IIA,"phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1",K02777,crr; sugar PTS system EIIA component [EC:2.7.1.-],4.A.1.1.1,Glucose-specific II component ; Trehalose-specific II component ; N-Acetylmuramic acid-specific II component ; Alpha-glucoside-specific II component ; N-Acetylglucosamine-specific II component ; Maltose/glucose-specific II component ; Beta-glucoside (arbutin/salicin/cellobiose)-specific II component,brite|kegg|tcdb|annotation,Carbohydrate metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_01582,czcA,efflux RND transporter permease subunit,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,K18138,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump",2.A.6.2,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
